old_indiv_id	indiv_id
DALIGNS000234	INDIV_0612
DALIGNS000235	INDIV_0613
DALIGNS000285	INDIV_0614
DALIGNS000292	INDIV_0615
DALIGNS000297	INDIV_0616
DALIGNS000310	INDIV_0617
DALIGNS000315	INDIV_0618
DALIGNS000320	INDIV_0619
DALIGNS000326	INDIV_0620
DALIGNS000332	INDIV_0621
DALIGNS000338	INDIV_0622
DALIGNS000345	INDIV_0623
DALIGNS000368	INDIV_0624
DALIGNS000377	INDIV_0625
DALIGNS000399	INDIV_0626
DALIGNS000402	INDIV_0627
DALIGNS000405	INDIV_0628
DALIGNS000406	INDIV_0629
DALIGNS000407	INDIV_0630
DALIGNS000411	INDIV_0631
DALIGNS000412	INDIV_0632
DALIGNS000414	INDIV_0633
DALIGNS000420	INDIV_0634
DALIGNS000421	INDIV_0635
DALIGNS000423	INDIV_0636
DALIGNS000427	INDIV_0637
DALIGNS000432	INDIV_0638
DALIGNS000433	INDIV_0639
DALIGNS000434	INDIV_0640
DALIGNS000437	INDIV_0641
DALIGNS000438	INDIV_0642
DALIGNS000439	INDIV_0643
DALIGNS000441	INDIV_0644
DALIGNS000442	INDIV_0645
DALIGNS000476	INDIV_0646
DALIGNS000533	INDIV_0647
DALIGNS000595	INDIV_0648
DALIGNS000607	INDIV_0649
DALIGNS000687	INDIV_0650
DALIGNS000696	INDIV_0651
DALIGNS000699	INDIV_0652
DALIGNS000700	INDIV_0653
DALIGNS000713	INDIV_0654
DALIGNS000716	INDIV_0655
DALIGNS000734	INDIV_0656
DALIGNS000764	INDIV_0657
DALIGNS000768	INDIV_0658
DALIGNS000777	INDIV_0659
DALIGNS000779	INDIV_0660
DALIGNS000784	INDIV_0661
DALIGNS000785	INDIV_0662
DALIGNS000790	INDIV_0663
DALIGNS000791	INDIV_0664
DALIGNS000792	INDIV_0665
DALIGNS000796	INDIV_0666
DALIGNS000799	INDIV_0667
DALIGNS000800	INDIV_0668
DALIGNS000801	INDIV_0669
DALIGNS000802	INDIV_0670
DALIGNS000804	INDIV_0671
DALIGNS000805	INDIV_0672
DALIGNS000807	INDIV_0673
DALIGNS000810	INDIV_0674
DALIGNS000813	INDIV_0675
DALIGNS000814	INDIV_0676
DALIGNS000826	INDIV_0677
DALIGNS000828	INDIV_0678
DALIGNS000838	INDIV_0679
DALIGNS000839	INDIV_0680
DALIGNS001007	INDIV_0681
DALIGNS001008	INDIV_0682
DALIGNS001051	INDIV_0683
DALIGNS001151	INDIV_0684
DALIGNS001153	INDIV_0685
DALIGNS001154	INDIV_0686
DALIGNS001199	INDIV_0687
DALIGNS001234	INDIV_0688
DALIGNS001235	INDIV_0689
DALIGNS001283	INDIV_0690
DALIGNS001284	INDIV_0691
DALIGNS001285	INDIV_0692
DALIGNS001286	INDIV_0693
DALIGNS001290	INDIV_0694
DALIGNS001292	INDIV_0695
DALIGNS001295	INDIV_0696
DALIGNS001296	INDIV_0697
DALIGNS001298	INDIV_0698
DALIGNS001299	INDIV_0699
DALIGNS001302	INDIV_0700
DALIGNS001303	INDIV_0701
DALIGNS001305	INDIV_0702
DALIGNS001306	INDIV_0703
DALIGNS001307	INDIV_0704
DALIGNS001308	INDIV_0705
DALIGNS001309	INDIV_0706
DALIGNS001310	INDIV_0707
DALIGNS001312	INDIV_0708
DALIGNS001314	INDIV_0709
DALIGNS001316	INDIV_0710
DALIGNS001318	INDIV_0711
DALIGNS001319	INDIV_0712
DALIGNS001320	INDIV_0713
DALIGNS001322	INDIV_0714
DALIGNS001323	INDIV_0715
DALIGNS001324	INDIV_0716
DALIGNS001325	INDIV_0717
DALIGNS001326	INDIV_0718
DALIGNS001328	INDIV_0719
DALIGNS001329	INDIV_0720
DALIGNS001330	INDIV_0721
DALIGNS001331	INDIV_0722
DALIGNS001332	INDIV_0723
DALIGNS001333	INDIV_0724
DALIGNS001335	INDIV_0725
DALIGNS001336	INDIV_0726
DALIGNS001337	INDIV_0727
DALIGNS001338	INDIV_0728
DALIGNS001339	INDIV_0729
DALIGNS001340	INDIV_0730
DALIGNS001341	INDIV_0731
DALIGNS001342	INDIV_0732
DALIGNS001344	INDIV_0733
DALIGNS001346	INDIV_0734
DALIGNS001348	INDIV_0735
DALIGNS001416	INDIV_0736
DALIGNS001439	INDIV_0737
DALIGNS001440	INDIV_0738
DALIGNS001441	INDIV_0739
DALIGNS001500	INDIV_0740
DALIGNS001502	INDIV_0741
DALIGNS001505	INDIV_0742
DALIGNS001517	INDIV_0743
DALIGNS001518	INDIV_0744
DALIGNS001559	INDIV_0745
DALIGNS001560	INDIV_0746
DALIGNS001561	INDIV_0747
DALIGNS001564	INDIV_0748
DALIGNS001565	INDIV_0749
DALIGNS001567	INDIV_0750
DALIGNS001568	INDIV_0751
DALIGNS001569	INDIV_0752
DALIGNS001576	INDIV_0753
DALIGNS001577	INDIV_0754
DALIGNS001578	INDIV_0755
DALIGNS001579	INDIV_0756
DALIGNS001580	INDIV_0757
DALIGNS001581	INDIV_0758
DALIGNS001582	INDIV_0759
DALIGNS001583	INDIV_0760
DALIGNS001584	INDIV_0761
DALIGNS001585	INDIV_0762
DALIGNS001586	INDIV_0763
DALIGNS001587	INDIV_0764
DALIGNS001588	INDIV_0765
DALIGNS001590	INDIV_0766
DALIGNS001591	INDIV_0767
DALIGNS001593	INDIV_0768
DALIGNS001594	INDIV_0769
DALIGNS001595	INDIV_0770
DALIGNS001596	INDIV_0771
DALIGNS001597	INDIV_0772
DALIGNS001598	INDIV_0773
DALIGNS001599	INDIV_0774
DALIGNS001600	INDIV_0775
DALIGNS001601	INDIV_0776
DALIGNS001602	INDIV_0777
DALIGNS001603	INDIV_0778
DALIGNS001604	INDIV_0779
DALIGNS001605	INDIV_0780
DALIGNS001606	INDIV_0781
DALIGNS001644	INDIV_0782
DALIGNS001645	INDIV_0783
DALIGNS001647	INDIV_0784
DALIGNS001648	INDIV_0785
DALIGNS001649	INDIV_0786
DALIGNS001650	INDIV_0787
DALIGNS001651	INDIV_0788
DALIGNS001652	INDIV_0789
DALIGNS001653	INDIV_0790
DALIGNS001654	INDIV_0791
DALIGNS001656	INDIV_0792
DALIGNS001736	INDIV_0793
DALIGNS001746	INDIV_0794
DALIGNS001747	INDIV_0795
DALIGNS001748	INDIV_0796
DALIGNS001749	INDIV_0797
DALIGNS001752	INDIV_0798
DALIGNS001764	INDIV_0799
DALIGNS001770	INDIV_0800
DALIGNS001771	INDIV_0801
DALIGNS001780	INDIV_0802
DALIGNS001795	INDIV_0803
DALIGNS001806	INDIV_0804
DALIGNS001807	INDIV_0805
DALIGNS001808	INDIV_0806
DALIGNS001809	INDIV_0807
DALIGNS001815	INDIV_0808
DALIGNS001839	INDIV_0809
DALIGNS001840	INDIV_0810
DALIGNS001842	INDIV_0811
DALIGNS001844	INDIV_0812
DALIGNS001845	INDIV_0813
DALIGNS001846	INDIV_0814
DALIGNS001847	INDIV_0815
DALIGNS001848	INDIV_0816
DALIGNS001877	INDIV_0817
DALIGNS001878	INDIV_0818
DALIGNS001899	INDIV_0819
DALIGNS001903	INDIV_0820
DALIGNS001904	INDIV_0821
DALIGNS001905	INDIV_0822
DALIGNS001910	INDIV_0823
DALIGNS001912	INDIV_0824
DALIGNS001922	INDIV_0825
DALIGNS001933	INDIV_0826
DALIGNS001939	INDIV_0827
DALIGNS001941	INDIV_0828
DALIGNS001942	INDIV_0829
DALIGNS001943	INDIV_0830
DALIGNS001944	INDIV_0831
DALIGNS001975	INDIV_0832
DALIGNS001976	INDIV_0833
DALIGNS001980	INDIV_0834
DALIGNS001982	INDIV_0835
DALIGNS001983	INDIV_0836
DALIGNS001984	INDIV_0837
DALIGNS001987	INDIV_0838
DALIGNS001988	INDIV_0839
DALIGNS001995	INDIV_0840
DALIGNS001996	INDIV_0841
DALIGNS001999	INDIV_0842
DALIGNS002000	INDIV_0843
DALIGNS002001	INDIV_0844
DALIGNS002002	INDIV_0845
DALIGNS002004	INDIV_0846
DALIGNS002005	INDIV_0847
DALIGNS002006	INDIV_0848
DALIGNS002007	INDIV_0849
DALIGNS002008	INDIV_0850
DALIGNS002011	INDIV_0851
DALIGNS002012	INDIV_0852
DALIGNS002013	INDIV_0853
DALIGNS002014	INDIV_0854
DALIGNS002015	INDIV_0855
DALIGNS002016	INDIV_0856
DALIGNS002017	INDIV_0857
DALIGNS002018	INDIV_0858
DALIGNS002019	INDIV_0859
DALIGNS002020	INDIV_0860
DALIGNS002021	INDIV_0861
DALIGNS002032	INDIV_0862
DALIGNS002034	INDIV_0863
DALIGNS002036	INDIV_0864
DALIGNS002056	INDIV_0865
DALIGNS000051	INDIV_0866
